               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  46,            0.044023,            0.016874,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.043547,            0.016943,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.043077,            0.016563,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.042855,            0.016591,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.042936,            0.016824,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.042527,            0.016723,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.042471,            0.016648,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.042678,            0.016796,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.041896,            0.016472,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.041819,            0.016635,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008218,            0.008218,            0.008218
                  56,             0.04223,            0.016346,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.042031,            0.016517,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.041551,            0.016265,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.041612,            0.016267,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.041532,            0.016453,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.041526,             0.01606,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.041094,            0.016054,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.041367,             0.01609,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.040776,            0.016181,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007921,            0.007921,            0.007921
                  65,             0.04137,             0.01614,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.040857,            0.016357,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.040895,            0.016199,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.039888,            0.015759,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.040223,            0.015919,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.040478,            0.015752,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.040425,            0.015892,                   0,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00769,             0.00769,             0.00769
